label,text
0,- 1 grand filet de bar - 10 langoustines - 2 pommes de terre - 1 carotte - 1 poireau - 1 bouquet d'aneth - fleur de sel - poivre du moulin - 1 oeuf pour lier les tuiles de pommes de terres
1,"- 8 oeufs - 50 g de restes de viande haché - une gousse d'ail, persil - 3/4 l de lait - 50 g de farine - 100 g de beurre  ou de margarine - fromage râpé"
1,- 800 g de travers de porc - 2 gousses d'ail - jus d'1 citron jaune - 1 cuillère à soupe de persil haché - 10 cl d'huile d'olive
1,"- 1kg de blettes - 2 boites de tomates pelées - 200g d'oignons - 2 gousses d'ail - 1 cuillère à soupe d'huile - 100g de parmesan rapé - 75g de dés d'épaule - 15cl de crème liquide 15% - 6 tranches de bacon - sel, poivre"
1,- 2 Blans de poulet - 4 oeufs   - 4 à 6 biscottes - Un verre de lait - Sel et poivre. - un peu de farine. - Du beurre pour la cuisson.
1,"- 6 portions de cabillaud - 1 oignon - 1 branche de céleri - 4 tomates - 100 g d'olives dénoyautées - 10 cl de vin blanc sec - 1 bouquet garni - 1 cuillère à soupe d'huile d'olive - sel, poivre"
1,- 1 butternut  - 1 rouleau de chèvre - 200 g de lardons - 1 gousse d'ail - 40 cl de crème fraîche liquide - 50 g d'emmental râpé
1,- 2 pains à panini ou 1 baguette pré-cuite - moutarde - 4 ou 5 tranches de chorizo doux - 1 buchette de chèvre - 1 tomate - 1 appareil à gaufres qui fait aussi les paninis
1,- 1/2 gros potiron - 5 tranches de jambon - 1 cuillère à soupe de miel - 250 g de châtaignes  - 1 poignée de raisins de corinthes - 1 branche de thym - 1 bouquet de persil  - sel et poivre - 30 g de beurre
2,"- 1 l de lait - 8 jaunes d'oeuf - 6 blancs d'oeufs - 150 g de sucre - 3 sachets (3 x 7,5 g) de sucre vanillé - 100 g de farine - 2 kg de pommes"
1,"- 3 coquelets vidés coupés en 2  - 12 tranches de lard fumé - jus d'un citron - 200 g de champignons de couche - 4 échalotes - ciboule - persil, basilic, sauge - 6 cuillères à soupe d'huile - 2 cuillères à soupe de cognac - sel poivre - papier alu"
0,- 12 filets de rougets (petits) - 3 poireaux - 50 g de beurre - 12 galettes de riz - sel et poivre - bain de friture - 1 pot d'oeufs de saumon
1,"- 300 g de haricots rouges  - sel, piment  - 1 kg de tripes  - 1 citron  - 2 oignons  - 2 clous de girofle  - 10 grains de poivre  - 10 cl d’huile d’olive  - 2 gousses d’ail hachées  - 20 cl de vin blanc  - 120 g de chorizo  - 2 cuillères à soupe de pulpe de tomate  - 1 feuille de laurier - persil haché"
0,- 2 grandes galettes au sarrasin (rayons frais supermarché) - 400 g de champignons de paris frais - 150 g de saumon fumé (4 petites tranches) - crème liquide - persil frais - ail - sel et poivre  - bouillon cube
2,- 50 cl de crème à fouetter - 1 boîte petite de lait concentré sucré (400 g) - 3 oranges - 1 zeste d´orange râpé - 1 verre à liqueur de Grand-Marnier - 2 cuillères à soupe de sucre
0,- 10 oeufs - 1 boîte de champignons de Paris - gruyère - 1 boîte de concentré de tomates
1,"- 4 escalopes de dinde (600 g au total)  - 2 échalotes - 1 cuillère à café de jus de citron - 15 cl de crème liquide - 10 cl de Pineau des Charentes (pour les grands !) - 40 g de beurre - 1 dosette de safran en poudre - quelques filaments de safran (facultatif)  - 4 brins de persil plat - sel, poivre"
1,"- 500 g de pâtes  - une  grande courgette - ail, huile d'olive,  - poivre, sel, herbes"
2,- 300 g de lemon curd - 1 citron (zeste et jus) - 2 petites boites de lait concentré non sucré et entier (170 g) - sucre glace selon le goût
2,- 250 g de sucre fin - 6 oeufs - 250 g de farine - 8 bananes - 150 g de sucre fin de canne - rhum
0,- 500 g de viande maigre de boeuf - 500 g de céleri rave - quelques carottes - 4 pommes de terre moyennes - 300 g de petits pois - mayonnaise - bouillon de cube aux légumes - Pour agrémenter éventuellement : - 1 cuillère à soupe de moutarde - 2 cornichons moyens - 1 poivron rouge en conserve (ou frais mais déjà cuit)
1,"- 1 pâte feuilletée - 300 g de poireaux frais - 10 à 15 bâtonnets de surimi selon le goût - 35 cl de crème fraîche liquide - 15 cl de lait - 2 oeufs entiers + 2 jaunes d'oeufs - 20 g de beurre - 1 pincée de noix de muscade - sel, poivre"
1,"- 1 gigot d'agneau de 1,6 kg environ - 1 oignon moyen - 1 bouquet de menthe fraîche - 1 branche de persil - sel et poivre noir du moulin"
2,- 200 g de farine - 1 sachet de levure chimique - 100 g de sucre - 2 œufs bien frais - 50 g de beurre - 20 cL lait - 1 carotte - cannelle
1,- 500 g de pâtes type fusili - 2 grosses tomates - 1 oignon - 1 gousse d'ail - 200 g de jambon - 1 bûche de fromage de chèvre - parmesan en poudre - herbes de Provence - sel - poivre
2,"- 250 g farine blanche - 3 cuillères soupe de sucre - 3 cuillères à soupe d'huile - 4 oeufs - 1 pincée de sel - 15 cl d'eau  - 15 cl de bière  - 15 cl de lait (ajuster à consistance voulue pour la pâte) - 1/2 sachet de levure - 1 dl de rhum Pour la crème anglaise : - 180 g de sucre en poudre - 9 oeufs - 1 l de lait - Grand Marnier - 7,5 feuilles de gélatine alimentaire - Pour le caramel : - sucre - jus d'orange"
0,"- 300 g de mâche - quelques feuilles de roquette - 1 oignon doux - 150 g de lardons fumés - 1 belle branche de persil - 50 g de lentilles cuites (facultatif mais excellent) - Pour la vinaigrette : - huile - vinaigre - sel, poivre"
1,- pâte à crêpe - 500 g de viande hachée - 3-4 gros oignons jaunes - un peu de farine - un peu d'eau
1,- 1 rôti de porc de 1 kg - 5 grosses pommes de terre - 2 belles tomates - 12 pruneaux - huile et/ou beurre - 1 bouquet garni - 1 oignon - sel et poivre - 3 cuillères à soupe de moutarde
2,- 3 cuillères à soupe de sirop de pêche  - 2 yaourts - 2 cuillères à soupe de crème fluide entière
2,- 125 g de beurre - 4 jaunes d'oeufs - 1 pincée de sel - 200 g de sucre - 200 g de noisettes moulues - 50 g de noisettes grossièrement hachées - 120 g de farine - 1/2 paquet de levure - 150 g de chocolat à cuire (haché grossièrement)  - 4 blancs d'oeufs
0,- 4 tranches de pain de mie moelleux - 1 tranche de jambon - 6 tranchettes de reblochon - beurre - 20 g de gruyère râpé - 1 oeuf - 3 à 4 cuillères à soupe de lait - sel et poivre
2,- 1 kg de potiron - 4 oeufs - 200 g de sucre - 200 g de farine - 1 sachet de levure chimique - 1 citron non traité - sel
2,- 100g de farine - 1/2 paquet de levure chimique - 100 g de sucre - 75 g de poudre d'amandes - 25 g de poudre de noisettes - 1 oeuf entier
2,- 2 bananes - 1/2 ananas - 1 kiwi - un peu d'eau
2,- 300 g de chocolat à 65% minimum de cacao - 10 cl de café très fort - 1 cuillère à soupe de farine - 1 cuillère à soupe rase de sucre - 25 cl de crème anglaise (achetée en briquette)  - 125 g de beurre + 20 g pour les moules - 4 oeufs - 1 dose de safran en poudre - cacao amer
1,"- 400 g pâtes - 1 échalote - 100 g jambon de Parme en tranches fines - 140 g de tomates séchées (1/2 bocal)  - 4 cuillères à soupe de crème fraîche épaisse - poivre, sel - 5 g de beurre - 1 cuillère à café de persil"
0,- 4 paquets de feta de brebis de 200 g chacun - 4 tomates - 2 poivrons (1 rouge et 1 jaune) - huile d'olive - herbes de Provence - quelques olives noires
2,- 120 g de biscuits sablés type Spritz - 1 cuillère à soupe de cacao amer - 60 g de beurre - 500 g de mascarpone - 150 g de sucre - 1 cuillère à soupe de fécule de maïs ou de pomme de terre - 1 sachet de sucre vanillé - 1 cuillère à café d'extrait de vanille - 3 œufs entiers + 3 jaunes - 150 g de crème fraîche - 1 cuillère à soupe de cacao dissout dans un peu d'eau - 175 g de chocolat fondu refroidi
1,- 8 feuilles de brick  - 4 filets de poulet - 1 oignon - 1 cuillère à soupe de persil en poudre - sel - 70 g de fromage râpé - huile de cuisson
1,"- 2 cuisses de poulet ""jaune"" - 250 g de champignons de Paris frais - 100 g de râpé de jambon fumé (ou 2 tranches de jambon fumé coupé en fines lamelles)  - 1 échalote - 2 gousses d'ail - 1 noix de beurre demi-sel - moutarde à l'ancienne (important pour le goût)  - persil - huile d'olive"
0,"- 8 oeufs - 2 cuillères à soupe de lait - 1 petite botte de cresson - 30 g de beurre - sel, poivre - des feuilles de laitue"
1,"- 4 saucisses de Strasbourg - 4 saucisses de Francfort - 4 pommes de terre - 1 oignon - 1 branche de thym émiettée - 1 feuille de laurier émiettée - 1 pincée de marjolaine - 2-3 cornichons au vinaigre - 4 cuillères à soupe d'huile - 1 cuillère à soupe de farine - sel, poivre"
2,- 1 papaye - 1 cuillère à soupe de sucre en poudre - 1 cuillère à soupe de vanille en poudre - 4 cuillères à soupe de lait de coco (frais ou en boîte)
0,- 1 concombre pelé et coupé en tronçons de 2 cm - 1 gousse d'ail pelée et écrasée (ou plus si vous aimez) - 2 cuillères à soupe d'huile de sésame
2,"- pâte sucrée: - 550 g de farine, 250 g de beurre, 150 g de sucre, 1 oeuf, 2 jaunes, sucre vanillé et sel- 200 g de châtaignes pelées et nettoyées - 100 g de beurre - 2 oeufs - 150 g de sucre"
2,"- Pour la meringue : - 4 blancs d'oeufs - 225g de sucre - 2 cuillères à café de maïzena - 1 cuillère à café de vinaigre blanc - Pour la chantilly : - 500 g ou 450 cl de crème fraîche liquide entière (l'allégée ne montera pas) très froide - 1 sachet de sucre vanillé - 1 sachet de ""chantilly fixe"" - 50 g de sucre fin - Pour les fruits au choix (de préférence des fruits rouges) :  - 300 g groseilles ou 250 g de framboises ou 500 g de cerises dénoyautées ou 300 g de fraises etc..."
1,- une petite boîte (70 g) de concentré de tomate - une boîte de 500 g de pois chiche - 4 escalopes de poulet - du sucre en poudre - du curry - une échalote - une gousse d'ail - huile olive - du basilic
1,"- 2 souris d'agneau - huile d'olive - thym frais - herbes de provence - 5 gousses d'ail - sel, poivre"
2,- 1 banane - 30 g de chocolat noir - 1 grosse pincée de noix de coco - 1 grosse pincée de sucre - 1 cuillère à soupe de crème fraîche
1,- 1 filet mignon de veau (ou de porc) - 6 tranches de poitrine fumée - 1 tranche de beaufort - 1/2 oignon - 1 échalote - 1 gousse d'ail - 25 cl de fond de veau - 1 fond de verre d'armagnac (ou autre alcool fort) - beurre - 2 cuillères à soupe de crème épaisse
1,"- 3 pommes de terre - 1 tomate (pas obligé) - 2 courgettes - du persil - 2 carottes - 1 gousse d'ail - 1 oignon ou échalote (c'est meilleur) - 1 côte de veau, ou du blanc de poulet, ou du jambon - du gros sel"
1,- 4 pavé de saumon (~150gr) - 5 carottes - 1 beau poireau - 1 dl de vin blanc sec - 1 dl de Nolly Prat (vermouth sec) - 1 cc de fond de poisson - 50 cl crème - 2-3 sachet de safran - poivre
0,- 360 g de miettes de crabe - 6 bâtonnets de surimi - 20 cl de crème fraîche - 6 oeufs - 70 g de gruyère râpé
2,- 15 g de thé vert - 140 g de sucre - 4 petits oeufs - 300g de farine - 200g de beurre mou - 1 sachet de levure chimique - sucre glace
1,- 4 blancs de poulet - 250 g de pois mange-tout ou gourmands - 1 gros oignon - 1 cube de bouillon de volaille - 30 cl d'eau chaude - 2 cuillères à café de curry (ou plus selon vos goûts) - 25 cl de crème fraiche - sel - poivre - 1 filet d'huile d'olive ou une noisette de beurre
1,"- 1 chou vert frisé - 300 g de lardons fumés ou non, suivant les goûts - 1 échalote - 4 cailles non bardées ( trop gras) - 10 cl de cognac - sel, poivre - herbes de provence - 1 tête d’ail"
2,- 2 oeufs - 100 g de beurre doux - biscuits à la cuiller pour le moule - 2 barres de chocolat pâtissier - 125 g de sucre - un peu de rhum
0,- 1 concombre - 2 fines tranches de jambon cuit - 200 g de tranches de blanc de poulet - Pour la sauce : - 2 cuillères à soupe de vinaigre - 1/2 cuillère à café de moutarde - 3 cuillères à soupe d’huile d’olive - 3 cuillères à soupe de sauce soja - sel et poivre
1,- 6 pieds de cochon crus - 2 bouteilles de vin blanc très sec - 20 oignons grelots (taille d'une bille) ou 10 sauciers (2 x plus gros)  - 3 carottes - 6 gousses d'ail - 1 feuille de laurier - 2 branches de thym ou romarin - 2 clous de girofle - 1 cube de bouillon de boeuf - 1 cuillère à soupe de Maïzena - 2 cuillères à soupe de vinaigre - gros sel et poivre concassé - 1 bouquet de persil
2,- 225 g de beurre doux - 180 g de sucre semoule - 2 oeufs - 225 g de farine - 70 g de noisettes en éclats - 2 cuillères à café de vanille liquide
2,- abricot (300 g)  - miel d'acacia - un peu de lavande - des amandes concassées (ou effilées) Pour la pâte sablée : - 250 g de farine - 125 g de beurre - 1 cuillère à soupe de vergeoise (sucre roux)  - 1 pincée de sel - 1 jaune d'oeuf
2,- 250 g de beurre mou - 250 g de sucre - 5 oeufs - 1/2 sachet d'amande en poudre (soit environ 60 g) - 250 g de farine de blé - 1 sachet de sucre vanillé - 6 cuillères à soupe de lait chaud - 1 ou 2 cuillères (s) à café d'essence d'amande - 1 sachet de levure chimque
1,"- un poisson ou 2 filets (peu importe le poisson)  - un petit suisse 20% - quelques raisins secs - essence de vanille - herbes aromatiques à votre goût - jus de citron - sel, poivre"
0,- 2 petits pains Ciabatta - 2 petites tomates - 4 fines tranches de jambon blanc ou fumé - 1 gousse d’ail - 4 cuillères à soupe d’huile d’olive - 1 sachet de roquette prêt à l'emploi - 2 sachets de mozzarella - basilic
2,- 100 g de beurre ramolli - 180 g de sucre en poudre - 1 cuillère à café de vanille liquide - 3 oeufs - 100 g de noix mixées - 100 g de farine - 1 verre à liqueur de rhum
1,"- Pour la marinade : - 4 cl de ketchup - 4 cl de sauce soja - 4 cl de sauce barbecue - 4 cl d'eau - 2 cl de vinaigre - 2 cl d'huile - 2 gousses d'ail mixées - 2 cuillères à soupe de sucre - 1 cuillère à soupe de sel - Pour les brochettes : - 500 g de boeuf haché - 2 oignons finement hachés - 6 cl de chapelure - sel, poivre - 570 g d'ananas en tranches"
0,"- 4 feuilles de brick rondes - 4 oeufs - 2 tranches de truite fumée - 15 g de beurre - ciboulette, sel et poivre - 1 cuillère à soupe d'huile d'olive - 1 cuillère à soupe de vinaigre balsamique - 1 cuillère à café d'huile de soja"
0,- 20 gros champignons de Paris - 1 boîte de Rondelé aux noix - 1 boîte de Rondelé à l'ail et fines herbes
1,"- 1 pâte à tarte - 2 oeufs - 300 g de fromage blanc - 50 g de gruyère râpé - 600 g de champignons frais - 1/2 cuillère d'huile d'olive - sel, poivre"
2,- 200 g de boulgour (= blé concassé un peu plus grossier que la semoule de couscous) - 1 l de lait - 100 g de sucre - 4 oeufs - 100 g de raisins secs (blonds de préférence) et fruits confits - 5 cl de Grand Marnier (facultatif) - 350 g de fraises - 1 gousse de vanille - quelques feuilles de menthe - 1 cuillère à soupe de pistaches hachées
1,- 2 pavés de saumon - thé noir - miel
0,- 4 grands blinis - 1 pomme granny smith - 4 cuillères à soupe de miel (d'accacia de préférence) - 4 tranches épaisses de chèvre en bûche
2,- 6 oeufs frais entiers - 1 l de lait - 160 g de sucre - une gousse de vanille - 10 morceaux de sucre
0,- 300 g de farine de blé blutée de type 65 - 60 cl d’eau tiède - 15 g de levure fraîche de boulanger - 2 cuillères à café de sel - 600 g de farine de blé ordinaire de type 55
0,- 1 pâte brisée - 4 tranches de jambon - 6 bâtons de surimi - ciboulette (environ 6 brins) - 2 à 3 cuillères à soupe de ricotta - 1 jaune d'oeuf
1,- 600 g de viande hachée - 4 pains ronds à hamburger - 4 feuilles de salade - 1 oignon - 1 gousse d'ail - 1 tomate - 8 tranches de cheddar - herbes de Provence - ketchup - mayonnaise - sel - poivre
0,- 500 g de noix de saint jacques avec ou sans corail - 15 g de beurre - 5 cl de cognac - 1 cuillère à soupe de fumet de poisson - 20 à 30 cl de crème fraîche - 1 batavia
1,- 400 g de spaghetti (idéalement des capellini) - 200 g de lardons de saumon fumé - 250 g de tomates cerises - 20 cl de crème légère semi-épaisse - ciboulette - sel &amp; poivre
1,"- 450 g de riz- 3 échalottes- 2 ou 3 morceaux d'ail- 3 feuilles de laurier- 1 branche de thym - 4 à 5 tranches de jambon- 350 g de sauce tomate- margarine- sel, poivre"
1,- 1 beau filet de poisson blanc par personne - 1 oignon - 25 cl de vin blanc - 50 cl de fumet de poisson - 2 cuillères à soupe de concentré de tomates - 2 à 3 cuillères à soupe de crème fraîche - sel et poivre
2,- 200 g de chocolat noir (ou au lait) - 100 g de farine - 50 g de noix de coco râpée (ou 50 g de poudre d'amandes) - 50 cl de lait - 3 cuillères à soupe de sucre
1,- 500 g de filets de rougets - 500 g de fusilli - 4 tomates fermes - huile d'olive - 3 gousses d'ail - basilic frais - origan frais - persil frais - piment doux - sel et poivre
2,- 9 oranges non traitées + 1 verre de jus d'orange - 350 g de mascarpone - 6 cuillères à soupe de Cointreau - 250 g de sucre - 60 g de sucre glace - 1 cuillère à soupe d'eau de fleur d'oranger
0,- 1 petite boîte de macédoine de légumes (200g) - 1 petite boîte de thon au naturel (130g) - 4 feuilles de brick - 2 cuillers à soupe de crème fraîche liquide (ici allégée) - 2 cuillers à soupe de gruyère râpé - 2 cuillers à café de curry en poudre - 2 cuillers à café de persil ciselé - sel - poivre noir du moulin
