label,text
1,Gigot à la Milenko
1,Poulet mariné et petits légumes
1,Lapin rôti aux trois moutardes
2,Chausson aux pommes facile
2,Tarte pommes râpées citrons
1,Bricks au poulet et aux maroilles
1,Poulet mariné vinaigrette
1,Osso buco de dinde
2,Pomme au four sur pain perdu
2,Crêpes marocaines berbères
1,Tagliatelles à la mousse de saumon fumé
1,Tarte au Saint Nectaire facile
1,Râpé de pommes de terre
0,Chantilly au curry et au lait de coco pour Saint-Jacques
1,Le riz de mon chéri
1,Risotto au scampis et sa crème de courgette
2,Bavarois light à la rhubarbe
2,Sablés à la vanille
0,Tarte Dijonnaise
2,Tarte aux macarons
1,Colombo de porc à la coro
0,Salade de pâtes ALASKA
2,Financier à la noisette
1,Steak tartare maison
1,Poulet au gingembre et petits légumes
2,Verrines au caramel
1,Filet de truite saumonée sauce au beurre blanc
2,Saucisson des Ardennes au chocolat
1,Tourte aux frites à la mode Théo
1,Les cailles à l'orange de Tata Yoyo
0,Crème de tomates au chorizo
2,Cerises congelées
2,Tarte aux framboises et mascarpone
2,Gâteau de crêpe à la compote de pommes
0,Rillettes de saumon
1,Carpe au beurre rouge
2,Super gâteau au chocolat d'Alexandre
2,Duo de pêches-abricots caramélisés
0,Duo de saumon et d'endive en robe d'été
1,Tagliatelles aux noix
0,Scampis aux mandarines
1,Rôti au fromage ail et fines herbes
0,Salade facile tomates parmesan épinards
1,Papillotes de dinde et ratatouille
0,Croque monsieur d'aubergines
0,Crêpes espagnoles
1,Quinoa indien
1,Purée de haricots blancs et thon à la provençale
0,Crêpes au poisson et  curry
2,Gâteau pomme cannelle pain d'epice
1,Gratin de penne à la crème d'ail
1,Quenelles économiques de Sophie
2,Soupe chocolat poire
2,Fondant au chocolat plus que fondant
2,Îles flottantes au chocolat facile
0,Glace à l'avocat avec crevettes
1,Ragoût de mouton aux petits pois
0,Samoussas blettes ricotta et pignons
0,Verrines de scampy sucré-salé
2,Scones
2,Sorbet orange banane à la cannelle
1,Couscous rapide à la cocotte minute
1,Gratin de pâtes au chorizo et curry
2,Cake léger aux pommes sans sucre ajouté
0,Velouté de courges au noix de St Jacques
2,Coupes forêt noire
1,Gratin de haricots beurre de Sonia
1,Cailles farcies au foie gras
2,Riz au lait d'amande (aplv : allergie aux protéines de lait de vache)
0,Tarte aux feuilles de blettes
1,Saumon au chou facile
2,Fromage blanc goût caramel  (sans sucre)
1,Couscous fruité
2,Hilda : petits gâteaux de noël alsaciens fourrés framboise (Hildabredle)
1,Gratin de pieds de porc et pommes de terre au comté
1,Chou au gratin
2,Gäteau au citron et son glaçage
1,Crêpes vonnassiennes
2,Gâteau moellleux à la praline
2,Canistrelli
1,Poêlée du sud au thon et à la mozzarella
1,Tatin de tomates au basilic
1,Nems au poulet de shyshy
2,Verrines croustillantes fruits rouges
1,Mix pimenté
0,Roulé de saumon aux 3 fromages
0,Gazpacho blanco (Andalousie)
2,Pancakes Aurélie aux flocons d'avoine
2,Crumble aux pommes caramélisées
0,"Méli-mélo de melon, mozzarella et avocat"
2,Banaourt
1,Tagliatelles au champagne et saumon
1,Sauté de porc façon mafé
1,Cuisses de poulet à la semoule
0,Salade d'oranges aux olives
1,Involitinis sauge et parmesan
1,Pâtes fraîches à la roquette et tomates séchées
0,Coquilles St Jacques et leur fondue de poireaux
1,Méli mélo de légumes et viande cloclo
1,Côtes de marcassin forestières
2,Tarte au chocolat et confiture d'abricot
0,Oeuf surprise au pesto
1,Veau mijoté parfum d'orange
1,Thon basquaise
1,Rôti de boeuf brioché
0,Velouté de laitue aux noisettes
2,Clafoutis aux prunes reines-claude
2,Crêpes mousse caramélisées
0,Bricks savoureuses
0,Pain de poisson (lieu noir et truite)
1,Roulés de céleri au jambon gratinés
1,Tartouillette des Pyrénées
1,Jarret de porc à la Breizh
2,Pâte demi-feuilletée
1,Poulet aux poires et aux épices
1,Filet de boeuf en croûte
0,Cake jambon champignons et olives vertes
1,Chausson de poulet au curry
1,Tarte au potiron et à la châtaigne
1,Ratatouille bluffante sucrée salée
0,Terrine de poisson allégée
1,Poulet mozzarella
1,Boeuf mijoté au riz et aux poivrons
1,Tajine de boeuf aux légumes
1,"Pizza aux courgettes, saumon et crevettes"
0,Risotto aux gambas diaboliques
1,Muffins au chorizo
1,Omelette épicée au thon
0,"Tarte légère courgettes, jambon et chèvre gratiné"
0,Terrine divine de potimarron et pignons
0,Fenouil à la vinaigrette d'anchois
1,Plateau de pains pita fourrés (Repas Maya)
1,Lasagnes aux poivrons et thon
1,Pâtes aux courgettes et sublime de tomates
0,Croquettes pot-au-feu de Marie-Elise
2,Tarte mi-figue mi-raisin
0,Salade tiède d'oranges au chorizo
1,Conchiglie aux choux de Bruxelles
1,"Feuilleté de saumon et de poireau, sauce aux crevettes"
2,Tresse du dimanche
2,Babka (pologne)
1,Filets de maquereaux (vite fait au four)
0,Fonds d'artichauts au foie gras et sauternes
1,Filet mignon à la crème et aux  raisins  secs
2,Muffins poire et chocolat
1,Emincé de dinde à l'orange
0,Regime soupe mange graisse
1,Vautes à la patate du Pays de Gaume
1,"Salade aux noix de st jacques, crevettes et raisins"
2,Figues rôties à la brousse
1,Tourte de châtaignes au camembert
1,Tarte épinards - chèvre
2,Gâteau sablé
1,Cari de poisson à la Réunionnaise
1,Gambas aux black beans (haricots noirs chinois)
0,Gratin de courgette au gorgozola simple
1,Courgette couleur
1,Rôti de porc à la provençale
1,Boeuf mironton
0,Humarsúpa (soupe de langoustine)
2,Mousse au chocolat de ma grand-mère
0,Soupe de poissons bulgare
1,Paëlla veritable recette de Valencia
1,Feuilleté aux poireaux
2,Feuilletés aux abricots
2,Soufflé aux mirabelles
2,Flan à l'orange avec gélatine
2,Financiers au nutella  (24ème rencontre)
1,Petites paupiettes de boeuf
1,Le Prégos (sandwich portugais)
1,Gratin de courgettes au thon facile
1,Aîles de raies aux câpres et jambon italien
2,Tilslørte bondepiker (Norvégien Dessert)
1,Tartines du dimanche soir façon basquaise
2,Boulou (gâteau tunisien)
2,Petits macarons à l'amande
2,Tarte soufflée bananes-noix de coco
1,Cœur de filet de loup de mer (bar) au four
2,Brioche très très moelleuse à l'orange
0,Tomates façon oeuf mimosa
1,Porc à la moutarde à l'ancienne (recette de maman)
1,Volaille aux endives et au curry
1,Oeufs brouillés colombo
1,Feuilleté de filet mignon au boursin
2,"Dessert au fromage blanc ""monaco"""
1,Poulet Thaï au noix de cajou
0,Tatin d'automne courge-lardons
0,Scones faciles (Angleterre)
1,Raviolis frits à la sauge
0,Tartelettes tomatines au pesto
1,Tagliatelles aux quenelles et au jambon
0,Dôme surprise aux deux saumons
2,Panna cotta au miel et aux spéculoos
1,Gratin de tortis tricolores au thon
2,Tarte aux nectarines et  coco
1,Grenadins de veau en croûte
1,Boeuf au riz espagnol
1,Poulet coco épicée aux cacahuètes
2,Nuages saveur arc en ciel
1,Lasagnes au jambon à la génoise
2,Madeleines à la rose
2,Glace facile
1,Le bain de soleil des tomates mozza'
2,Tarte fraiche aux fruits d'été
1,Crumble salé de courge
1,Pâtes aux orties sauce ricotta
1,Poulet rôti simple mais tellement bon
2,Croustillants de pomme
1,Boulettes aux cerises (plat médiéval)
0,Salade de petits légumes
1,Matelote de soles aux coquillages
1,FRICASSÉE DE LOTTE AU JUS DE RAISIN
0,Feuilleté de St jacques aux légumes
1,Jambon au foin
0,Salade niçoise
2,Compote épicée
1,Tarte sans pâte aux blettes
1,Flan de légumes au Comté
1,Pizza de charloune
1,Boulettes de boeuf à la tunisienne
0,Tomates farcies au saumon fumé oeufs et pâtes
1,Boulettes de poulet tendres
1,Choucroute aux poissons
1,Rouleaux jambon fromage de Filéas et Pierre-Luis
2,Petits soufflés au chocolat et à la cannelle
0,Mille feuilles au saumon fumé
0,Assiette de saumon aux blinis
0,Soupe crémeuse au potiron et à la tomate
1,Bourguignon à ma façon
2,Yaourt (0%) à l'eau de rose (diététique et vraiment DÉ-LI-CIEUX)
1,Kiri pané au jambon
2,Mirliton
1,Tajine de poulet mariné à ma façon
1,Calmar en rouille
2,Charlotte légère aux cerises
2,Mobutu
1,Tchevap (Bosnie)
1,Tarte aux courgettes et au cantal
2,Mchabbak ou grillades d'or (Liban)
2,Cake a la noix de coco et confiture d'abricot
1,Saucisson poché à la bourguignonne
1,Schnietzel de mon beau-papa
2,Tarte au citron meringuée
2,Gaufres sèches du Nord
1,Colin des îles
0,Méli-Mélo de choux blanc et rouge
2,Bûche aux poires
1,Terrine de chèvre aux poivrons grillés
2,Mousse aux citrons et framboises
0,Tartine de thon campagnarde
1,Coquilles st jacques aux cèpes et raisins
1,Saumon au champagne
1,Tarte au thon rapide et facile
0,Cake aux carottes de Laetitia
0,Brochette de St jaques vanillées et son confit de poireau
1,Seiches au vin rouge
2,Sultane (mousse au chocolat)
0,"Tourte tricolore au saumon laqué, épinards et abricots"
2,Gratin de fruits aux épices
0,Terrine de courgettes à la menthe
2,Ananas au miel et au cognac
2,Salade d'oranges à l'orientale
1,Le curry de Maud (qui rend aimable !)
1,Magret de canard sur lit de sel
2,Virginien
0,Soupe d'endives au curry
1,Poulet à la marocaine (sucré salé)
0,Poivrons rouges grillés
1,Salade Strasbourgeoise de Nadine
0,Charlotte de fleurs de courgettes
1,Potée de boeuf
0,Quiche aux poireaux délice au comté
0,Tartare de thon frais en manteau d'aubergine sur réduction de balsamique
2,Yaourt aux nectarines
1,Dinde et courgette pour faire manger des légumes aux enfants
1,Rougaille de saucisses facon malgache
0,Noix de saint jacques a la pancetta et aux pommes sur une puree de panais au cumin
1,Carbonades flamandes faciles
1,"Gratin d'aubergines, tomate et boeuf"
1,Toasts au maroilles et sirop de Liège
1,Tartiflette irlandaise aux deux saumons de Ninie
1,"Parpardelles sautées aux légumes, saint-Daniel"
1,Couscous tunisien traditionnel
1,Tarte aux courgettes au mascarpone
2,Cake aux carambars
0,Salade alsacienne de Dédé
1,Aiguillettes de poulet aux légumes
1,Sandwich atomiseur d'estomac
0,Oeufs de caille en gelée et petits palmiers au pavot
2,Gâteau au chocolat amer
1,Loup en croûte de sel
1,Blancs de calamars et riz pilaf aux lardons
2,Salzburger  Nockerln  (quenelles de Salzbourg)
2,Muxus au chocolat (macarons basques)
2,Galette au chocolat
1,Tortilla au jambon cru et à la ciboulette
2,Le Maamoul
1,Fondue bressanne
1,"Poêlée d'endives, pommes de terre et lardons"
0,Salade de poireaux aux épices douces
1,Tarticlette
1,Cocotte de crabe à la tomate et au vin blanc
1,Plat de macaronis à l'ail (recette de ma grand-mère)
0,Croquants au chèvre
2,"Gâteau bananes, chocolat et noix"
1,Filets de poulets vapeur à l'asiatique
0,Véritable flamiche au maroilles
1,"Tarte aux anchois, persil et olives"
2,Beignets au chocolat
0,Tarte aux poivrons et aux courgettes
0,Foie gras truffé au vin blanc moelleux
2,Flan aromatisé au café
1,Gigot d'agneau rôti aux épices à l'indienne
0,Salade de poireaux (Turquie)
0,Roulé aux blettes et au Comté
0,Avocats d'automne aux fruits secs
0,Marinade de sardines
2,Cheesecake au chocolat (26ème rencontre marmiton)
2,Tarte coco / groseilles
1,Pâtes aux crevettes
1,Tajine de poulet aux courgettes et amandes à ma façon
0,Galettes d'épinards
1,Moules à la crème et bacon
1,Rôti de veau et sa julienne de légumes
2,Pain perdu à la cannelle et aux noisettes
0,Soupe légère aux brocolis
1,Pizza Cheaper Mac Callan
1,"Tarte épinards, abricots et noix"
1,Pains pita garnis à la grecque
0,Epinards à la crème et à la noix de coco
1,Sushi gûnkan
0,Frisée aux lardons
1,Filet mignon aux 2 moutardes et aux petits légumes
1,Boudin aux pommes à ma façon
1,Pates roses aux courgettes
2,Verrine mangue coco
0,"Millefeuilles de betterave rouge, pommes et châtaignes"
1,Terrine de porc à la pomme
0,Coquilles cabillaud-crevettes
1,Galette de courgettes et de semoule
2,Charlotte aux spéculoos et fleur d'oranger
1,Pierrade de poissons
0,Pain de poisson au saumon et surimi
1,Lasagnes au thon
1,Gambas flambée à l'ananas
0,Pizza printanière
1,Fricassée d'escargots
2,Tiramisu rose
1,Poulpes à la Galicienne
0,Salade Tekeda
2,"Tarte aux cerises et amandes, coulis de cerise"
1,Salade de raie tiède
0,"Salade légère thon, avocat, haricots rouges et sa sauce curry au fromage blanc 0%"
0,Salade d'artichauts épines
1,Boulettes de keftas à la méditerranéenne
2,Gâteau de carottes au sirop d'érable
2,Tiramisu aux fruits rouges
2,Délicieuse tarte aux pommes améliorée
2,Gâteau léger goûtu
1,Spaghetti à la crème de noix
2,Gâteau Marguerite
2,Tarte à la mangue meringuée
2,Muffins au chocolat surprise
0,Tchouctchouka (ratatouille kabyle)
1,Boulettes de poulet citron soja
2,Clafoutis de prunes au thé et son streusel d'amandes
2,Brownies chocolat de Grimmy
0,Tortillas poulet avocat
0,Langue de veau sauce anglaise
2,Profiteroles express
0,Cocktail du Zinz
0,Brouillade  à la coquille (oeufs brouillés crémeux)
0,Brousse aux légumes du soleil
2,Cookie à la framboise
2,Flan aux poires express au micro ondes
1,Pâté chinois (Canada)
1,Blanc de poulet au miel
0,Terrine de courgette et sauce au yaourt aux herbes
2,Tarte fine pommes rhubarbe sur feuilles filo
1,Tarte aux poireaux et surimi
1,Flamenkuche express
2,Financier hérisson au chocolat blanc
1,La tarte trop bonne et trop facile à la tomate
1,Ratatouille bolognaise en lasagne
0,Salade de fenouil à la mangue
1,Saumon au four au caramel balsamique
1,Nasi goreng européen
1,Goulash de boeuf
1,Lapin en cocotte au bleu d'Auvergne
2,Gâteau à la crème de marrons et aux noix
1,Tagliatelles à la coppa et au basilic
2,Le Fouesnantais
2,Délice pomme pistache
1,Curry rapide de thon et pommes de terre
1,Morue à l'auvergnate de ma maman
1,Chou-farci épicé
2,Ananas au sirop (ou autres fruits)
2,Gateau au yaourt au pain d'épices
1,Paupiettes aux oignons à la bière
1,"Tarte aux moules, coques et crevettes"
0,Potage portugais à la crevette
1,Farfalle aux courgettes et à la feta
1,Cuisses de poulet au four aux champignons
2,Tarte nuage aux fraises
2,Mousse au cointreau à la Josserande
1,Cake épinards et poisson
1,Vol au vent aux champignons
0,Tarte au chèvre et au thym
1,Courgettes farcies à l'ail et au basilic
1,Cheeseburger végétarien aux champignons
2,Cigares de banane caramélisés
1,Raviolis à la daube
0,Toasts d'aubergine au chèvre
1,Omelettes farcies
1,Fenouil rapido
2,Biscuits corses
2,Brioche à la crème pour Machine à pain
1,Lasagnes Végétariennes
2,Gâteau chocolat  noix de coco
1,Porc au chou à la chinoise
2,Mousse au chocolat et sa julienne d'orange
2,Aspic de fruits d'été
2,Quatre-quarts au citron
0,Délice à l'avocat et au thon
1,Gratin de chou au gruyère économique
2,Gateau marbré glaçage chocolat
1,Travers de porc à la Dahn
0,Soupe asiatique facile
1,Ailes de poulets au barbecue façon lolo  (antilles)
0,Soupe sublime de printemps
0,Tourte au reblochon
0,"Gratins de saumon, courgette et chèvre"
2,Tarte aux quetsches
1,Spaghetti aux fruits de mer
0,Chipolatas feuilletées
2,Entremets au Potiron
1,Darnes de saumon façon mamie brelier
2,Mousse au chocolat blanc et tuiles carambar
1,Roulades de boeuf farcies
1,Gratin de tomates au fromage de brebis
1,Poulet aux oignons
2,Verrines spéculoos et pommes
0,"Tarte salée aux aubergines, oignons et lardons"
0,Mousse de saumon fumé aux oeufs de saumon
2,Galettes sucrées aux gaudes
1,Sole à la Bolhardaise
1,Sublime colombo de poisson et crevettes
1,Légumes farcis maison
1,Tarte légère thon et légumes
0,Pétoncles au curry et ses petits lardons
0,Soupe froide de radis roses
1,Gratin de riz au lait
2,Tarte mousse au chocolat ananas
1,Lapin aux herbes et chorizo
1,Potimarron en gratin
1,Dal indien aux brocolis et aux épices
2,Cheesecake au citron vert (sans cuisson)
0,"Salade concombre, surimi, tarama"
0,Salade de gruyère
2,Suprême au chocolat et à la crème au citron
0,Boeuf mariné à la citronnelle thaï
1,Risotto aux 2 poivrons
1,Feuilleté au poulet et fromage
1,Bâtonnets de saumon panés
2,Gâteau aux carottes à la québécoise
1,Verrines de Noël
0,Feuilletés chèvres courgettes
2,Mousse au citron
1,Gratin primavera  (22ème rencontre)
1,Carne a la plancha (Mexique)
2,Vacherin glacé XXL
2,Muffin myrtilles banane sans oeuf
2,"Rochers croquants de noël  (noisette, coco, cannelle)"
2,Tarte au lait de coco aux bananes ou aux pommes
2,Entremet aux fraises et son coulis
0,Gâteau de foies de volailles
0,Flamiche briochée au Maroilles
1,Knepfle
0,Betteraves roses à la menthe verte
2,Biscuit aux amandes gratinées
1,Curry de porc au lait de coco et à la pomme
1,Hamburgers à l'italienne
1,Brouillade au potimarron
1,Marinade de poulet au curry sauce coco
1,"Aiguillettes de poulet au blé, tomates et courgettes"
1,Jambon en sauce au four
0,"Tagliatelles aux saumons, scampis safran et parmesan"
1,Moules marinière à la crème et au curry
2,Pêches poelées et chantilly au mascarpone
1,Pizza méridionale
1,Ris de veau aux girolles
2,Gâteau au chocolat sans lactose
1,Salade de langue de boeuf
1,Aiguillettes de canard aux pommes
2,Meringues bien sèches
0,"Salade d'été kiwi, maïs, haricots rouges"
0,Petits Chaussons au thon de Christelle
0,Soupe dernière minute
2,Cake aux épices
0,Pain de saumon aux crevettes
2,Pancakes aux pommes ou à la banane
